review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,brand_standardized,review_char_count,review_word_count,rating_bucket,is_beats
RWY7P15X2CVGG,B0C1QWWZR4,3.0 out of 5 stars They aren't what I expected for a jbl product. Beings I have 3 of they're speakers,Dz Nutz,3.0,"They sound ok. Not amazingly impressed for a JBL product. I don't really write reviews often but these.. ppl should know. I love the battery life, I do like the tune in and out sounds mode.. but the 3 sizes of ear bud and shape of them are kinda bulky and one of my ears are I guess different then any 3 sizes of ear buds they offer... so since they don't have the extra stabilizing aspect of more cylicone that helps hold them in place... they fall out even walking sometimes. Especially when u fall on a skateboard... both... as I picked up my sunglasses and both ear buds in front of some elder couple in the middle of the toad.. I'd say they are a 6 out of 10.. sorry jbl. Always stayed true but you could do better.. Bass isn't very impressive and even loudness.. just solidly a 6 of 10.","Reviewed in the United States June 28, 2024",AFLL474F4MY5FPB3WVP4DQFJQXLQ,1,7,Color: BlackSize: SmallPattern: Earbuds,JBL,792,154,Medium (3),False
R37C2SFBAOF1YX,B0C1QWWZR4,4.0 out of 5 stars JBL sound,HomeBodies,4.0,"As expected, JBL delivers great sound. I use primarily for tv viewing to not wake the wife. Still trying to figure out how to mute commercials. Haven't gotten the tv volume on the remote to work with these buds yet.","Reviewed in the United States March 14, 2024",AGM3UTYRSWLKFBR3TLBI43SIMUFA,1,0,Color: BlackSize: SmallPattern: Earbuds,JBL,215,40,High (4–5),False
R2GZUFJ91F85NI,B09CFP6J6D,4.0 out of 5 stars Not this time Sony!,Josh G.,4.0,"I bought these ear buds mainly for gym workouts and jogging outside. And overall they are decent earbuds but if you're a music holic like me than you may not be too satisfied. I always been a big fan of Sony products and have had their earbuds in the past so I thought these were going to be great for me. Pros: Battery life is amazing! I used them for about a week before the battery was even close to dying. And I don't use them just a few times a day, I listen to music bascally all day long after work and at gym. So I am extremely impressed with the battery life. Also, they feel very comfortable in your ear, you can barely feel they are in there. Another pro is that they are easy to store in their case and the case is small enough to put in your pocket to carry around. Cons: Doesn't have the best noise cancellation and volume is kind of low. I am able to hear a lot of noise even when volume is all the way up. My main thing about earbuds is not hearing the outside world. I like to be focused on me and the music Im listening to. So as much as I loved other Sony products, I will be returning these earbuds.","Reviewed in the United States August 6, 2022",AFAIOY5S42FGEUZ3VYPM5HPB7J7A,1,20,Color: Black,Sony,1119,225,High (4–5),False
RMTY4BQFOTJ7Y,B09CFP6J6D,5.0 out of 5 stars Sony,Zhiomara Rodriguez,5.0,Sound is great. Noise cancelation is awesome.,"Reviewed in the United States May 16, 2024",AGKGX7R73TA53U6HFY4GZ53EL7ZQ,1,0,Color: Black,Sony,45,7,High (4–5),False
R1GJQTPW7GA7GU,B09CFP6J6D,5.0 out of 5 stars Sony products,C T,5.0,Sony has been around for a long time and Sony still makes good products .Now I am going to be a little bias here - because I used to work at Sony for years. So I am very familiar with their product line. The WFC-500 earbuds just suits me - the only thing missing on this type is no noise cancelling feature. But this was not a deal breaker for me and it got at good price!,"Reviewed in the United States December 13, 2023",AHXFTTUR5D7TOHHTYVXR7PYWUSJA,1,4,Color: Black,Sony,372,77,High (4–5),False
R276VWWAGXV6VT,B09CFP6J6D,1.0 out of 5 stars Readme 1st: Not for Windows users... Mediocre sound quality even by Sony standards.,Persepolis,1.0,"This is on the cheaper end of Sony's offerings, given the price tag I would at a minimum expect good quality... wrong. It falls short of a 10 year old wired Sony MDREX58V, at 3x the price...Here are the pro's and con's:Pro: Quick bluetooth connect/disconnects.Con: Audio quality is just BAD... tinny and weak out of the box. It falls short of an older Sony MDREX58V I have which is only $20, it falls short of most $20-$30 no-name ear buds, and falls, and falls pretty close to a set of freebie earbuds I got while flying United a few years back. This is not good! I think Sony tried to differentiate between their high end offerings so badly that they killed the quality on this one so they can fill the lower price tier.Pro: Comfortable fit, lighter than some of the other ear buds I've used.Con: Software to control behavior is only available on Android and iOS... so if you're using it on a Windows PC, while it will pair and it will ""function"", it sounds like crap... and it will stay that way. In 2019, there were about 850mil iPhones in use... and about 900mil Windows PC's in use... not sure the what ledge the MBA's hit their heads on before deciding Windows users don't get the app thats needed to properly use these earbuds. For yuks sake, I do have both an iOS device and an Android... and installed the app on both of those... and the sound quality didn't get much better by adjusting the equalization envelope. Increasing the base just seemed to eat away at the midrange... It was weird to say the least.Pro: It can be reasonably loud. So you're getting mediocre sound, just loud mediocre sound... LOL.Anyways... summary: This is a low price offering from Sony that has been neutered so they can offer you something for $60... the only problem is that it performs worse than the $20 offering from others.Lack of a Windows app was not a particularly good decision given how low performing these are... a little bit of signal processing could have helped save these a bit...Summary: Save your money... Go with something cheaper or better... these miss the mark.","Reviewed in the United States March 28, 2023",AG3AJG3Y25SPLXT636HIL2BHQYKQ,1,2,Color: Black,Sony,2073,370,Low (1–2),False
R2LL0GHOCISQH2,B09CFP6J6D,4.0 out of 5 stars Sony Truly Wireless In-Earbud,Hardik,4.0,"The sound on these is amazing, the bass isn’t awesome fantastic and everything sounds clear. It took me a while to get used to the ergonomics of the earbuds but fast got used to them and are pretty comfortable. I have tried several things but still have not got them to connect. The case is a very cheap design and for Sony, this seems a little out of the norm. The battery life is crazy long. The trade-off is that the sound quality is sub-par. The app has a good equalizer and easy-to-use controls. I just use these at the gym and am very pleased","Reviewed in the United States January 11, 2023",AFKYX46IBEGAH7EMBAJ47LN7CRLQ,1,3,Color: Black,Sony,548,105,High (4–5),False
RKFI5WCWVEYYT,B09CFP6J6D,2.0 out of 5 stars After all I'm disappointed but I like Sony,Ondrej,2.0,"I have to say that this is review after longer time of use. And on beginning I love them that's why i purchased 2 of them.After time I have to say that I'm disappointed with this buds. First of all I'm using those buds every day in my work.Pros:-battery life is awesome. Even after one year, almost every day of use , the battery life is so strong that 8 hours is like nothing.- fitting is great. Even if you sweat those buds hold in your ear very well.- sound is very good. I really like the sound.Coins:- I don't like that the buds don't fit in the base very well and you have to move them little bit to get them start charging. And with this is another problem that if you are in the car your phone start switching between my car entertainment and buds. this is very very annoying. this problem I have with both pairs so it is probably design problem that the saddle for those buds is not really good.- By one of those pair is problem with connection. The problem is that I stop hear the sound and I have to push stop/play bottom to hear the sound again. That is super annoying but this problem start after few months of use so I cant return them.","Reviewed in the United States June 6, 2023",AFK2SBRCIRZ44AXWWUT4WEZW2XCA,1,0,Color: Black,Sony,1150,223,Low (1–2),False
R1G28XEXNA4QFG,B09CFP6J6D,5.0 out of 5 stars Sony Quality Shines Through with these Earbuds!,Shawshank,5.0,"I ordered these earbuds because I wanted a quality set of earbuds that weren't a cheap throwaway pair after a year but didn't want to drop the coin on a set of Apple or Bose earbuds. Sony has a good rep in the consumer electronics space and after doing a little research outside of Shamazon, I decided I would give the WF-C500's a shot. A few things I like about these specific buds.1. Fitment - they fit in my ears well and they stay in my ears without causing hot spots or pain points.2. Battery life - I can't give you a precise number, but I can use these earbuds throughout the day and even into the night and still have some battery life in the morning.3. Sound - These specific earbuds I use primarily for listening to Audible audiobooks, so I don't need an eardrum ticking base or eye-watering treble highs, that said I did test these out with a few of my favorite artists - Hank Williams, Willie Nelson, Armin Van Buuren, Tiesto, AC/DC, old Van Halen, Vivaldi, the usual stuff we all listen to and in each style of music, I was very pleased, it was accurately represented within the context of having a half thimble-sized device stuck in my ear. Win. I also use these for phone calls, when someone calls and interrupts my audiobook, and I've always gotten good feedback from the other person on the call, in terms of clarity, volume of voice, and even outdoors, the wind management seemed to not negatively impact my call.4. Earbud controls - There is a pro/con to the way you control these earbuds. I'll flat-out tell you I am not a fan of the touch-sensitive earbuds. I have big hand and rarely do I touch it in the way it wants to be touched and I end up hanging up on someone while I'm trying to turn up the volume or whatever the case is. The WF-C500's are more of a button-press kind of thing. It's tactile - you know exactly what your finger is doing when it's doing it because of that tactile feedback. I freaking love that. Super-duper simple!! So what's the con Shawshank? Glad you asked. It's probably a horrible habit but I use one of the earbuds when I go to sleep. Usually an audiobook, might be some Ludovico Einaudi, or that soothing ocean or thunderstorm sound with some good ol' scripture in the background. The problem is I'm a side-sleeper and SOMETIMES when I roll over to the side that has the earbud in it, the pillow will act like my finger and hit that little tactile button and pause whatever I'm listening to. I can hit it again and be a little more careful when I put my head back on the pillow, but that does happen. It's probably a bad habit anyway, but that's the con of the controls on these earbuds, from my POV anyway.5. Overall quality - I really can't complain about these earbuds. I've dropped them in the sink while washing my face, and forgotten to take them out when taking a shower (I realized after the water hit my head that I was still listening to whatever it was I was listening to, but they got a good dose of water sprayed on them, and there were times where one did fall out of my ear, primarily because I didn't seat it well.I have been so pleased with these earbuds, that I bought my 17 yr old son a pair and he is also very happy with them. He listens to music primarily, 70-80-90's music (yeah he has good taste in music for a teenager.) :-)An update after I had written this. I ran into a problem with the left earbud not connecting to BT. I contacted Sony support because they have a 1 yr limited warranty, and I bought these back in May of last year. We tried doing a full reset, which didn't correct the problem. The CSR provided me the info to send them back, I received an email with a FedEx shipping label, dropped them off at the Fedex in a Dollar General nearby, 2 days later they arrived at the Sony repair facility, 1 day after that, Sony notified they had ordered a brand new pair of WF-C500's for me and I should get them next week.I'm not usually the kind of guy that gets massively butt-hurt when something breaks. Stuff happens. What I don't enjoy is when I am trying to correct a problem, be it a defect or whatever, with the manufacturer or the store and it becomes a battle of will and plain old integrity of service. My experience with Sony was outstanding. They asked me to try and correct the issue by doing a hard reset and when that didn't work, they moved right into replacement mode. I dig and respect that. So I wholeheartedly recommend this product. Unlike the growing number of Shamazonians who get free stuff to test and write reviews even though in all honestly sometimes they don't know crap about the product, I am a guy who buys his own stuff and in this case, I was 110% daily user of these Sony WF-C500 earbuds - at home, in my truck, at the gym, in the kitchen, in the bathroom (oops), outside mowing my grass and running my airplane sounding weedeater, in all cases this audio was good, and most importantly, I didn't lose one out of my ear and run my mower over it. As far as ""noise cancellation"", I will just refer to the numerous times my bride yelled at me because I didn't hear her when she was talking to me. I suppose in some regards that counts as ""noise cancellation"". (my beautiful Brazilian bride, if you happen to read this, you know your man loves ya.)BLUF (Bottom Line Up Front): They feel good in the ear. They sound good in the ear. You don't look like you have a Chernobyl growth sticking out of your ears like some of the other earbuds. Perhaps best of all - Sony sticks behind their products and they understand what excellent customer service should be. These are the factors that drive my review and are the reason I bought a pair for my son, to whom I don't give him a rock when he asks for bread if you know what I mean. But he never asked for these, I knew the pair he had for 3+ years was having issues and wanted to surprise him. He was surprised on top of being happy. That's probably the highest recommendation I can provide, for what I give to the absolute pride and joy of my life - well I can't see these not being good enough for the King of England if they're good enough for my son.I'll TRY to remember and update my review with some pics when I get the new earbuds. Chances are however, that I will forget and probably remember when I'm in a situation that precludes me from executing the review update in that moment I'm thinking about it. But I'll try. BTW the price dropped on these. I paid $90 bucks for my pair and my sons pair, and I think I saw them for $70ish or $79 and they are worth every buck of that even at $90.","Reviewed in the United States February 23, 2024",AE46KEUAAPWZ3CWV3BKSR4PTUBSA,1,8,Color: Black,Sony,6560,1241,High (4–5),False
RETWGH2SW4SXZ,B09JL41N9C,5.0 out of 5 stars Amazing Sound and Comfort - Beats Fit Pro Exceeded My Expectations!,Ahmet,5.0,"Amazing Sound and Comfort - Beats Fit Pro Exceeded My Expectations!I'm absolutely thrilled with my Beats Fit Pro earphones! The sound quality is incredible - clear, balanced, and immersive. The fit is snug and comfortable, making them perfect for workouts, daily commutes, or just relaxing with music.The design is sleek and stylish, and the battery life has been impressive so far. I've been using them non-stop since I got them, and I'm so glad I made the purchase.If you're in the market for high-quality earphones that deliver on both sound and comfort, look no further than the Beats Fit Pro. Highly recommend!","Reviewed in the United States July 21, 2024",AEDF4LVGQ5PIM6V4DQEZIISO4T2Q,1,7,Color: Stone PurpleStyle: Fit ProSet: Without AppleCare+,Beats by Dre,615,102,High (4–5),True
R3O2F0G4RQELXK,B09JL41N9C,5.0 out of 5 stars Movement focused TW earbuds from Beats with great sound,Ant,5.0,"My pair of Beats Powerbeats Pros were starting to die out on me. I had purchased them secondhand so I wasn’t too upset, but I needed a replacement. I decided to get a new pair of true wireless earbuds this time around.After doing some research on the top recommended workout focused true wireless earbuds, it came down to the Beats Fit Pro and the Beats Studio Buds.Ultimately I decided on the more expensive of the two, thinking it would be worth the extra cost. I got them on a sale that was running here which makes it even better. My use case for them would be for gym workouts such as jogging/walking and lifting, and also for casual use at work and home.I’ve had this pair for a little over 1 year and 6 months. I have purchased Apple care + for them but have not had to use it.EXPERIENCE:The sound on these, personally, is really enjoyable! The noise cancelling and transparency mode work so well.If I’m at the gym and don’t want to hear the other people making noise with their machines or the running of treadmills? Turn on noise cancelling and have music on. In a snap, the outside noises seem to be gone.At work and don’t want to miss a phone call?Turn on transparency mode and you’re free to hear sounds around you. Even better with just one earbud in, too.The mic quality on calls seems to be passable, people seem to hear me fine.*Small note: there is a tiny rip in the silicone/plastic on the right bud’s button near the bottom. I suspect this is from wearing them when going to bed sometimes. I usually wake up and find them out of my ears. There are times where they’re still in my ears, but I tend to move around during when asleep.OTHER THOUGHTS:I really like the wing tips on the earbuds, they stay in my ears perfectly. Sure, there was some soreness in my ears in the beginning, but my ears got used to it pretty fast. Also, the ear tip size helps a lot. Make sure you try all the included sizes to really figure out which one is most comfortable.There is definitely a learning curve on inserting the earbuds into your ears. Once you get the method of inserting them smoothly and creating the right seal, they are more enjoyable. Look at one of the animations in the earbud’s description for reference.Plus, the sage grey colorway just looks dope. Wish there was a lava red colorway available like the Powerbeats Pro.These work great with my iPhone and connected to my PC. Can’t speak for performance on an Android device. I am perfectly happy with this purchase!(Pictured is the earbuds, with an aftermarket cover on the case to protect from accidental damage)","Reviewed in the United States March 8, 2024",AFHZTD2L5OXDW2RC4GDSIBRMAB6A,1,78,Color: Sage GrayStyle: Fit ProSet: Without AppleCare+,Beats by Dre,2582,467,High (4–5),True
R3OU5G5RXBTK3T,B09JL41N9C,"5.0 out of 5 stars Finally, Something By Beats I Can Endorse",Jeff Gomske,5.0,"I work in radio. I've done it for 30+ years and one of the curses/blessings of working with audio is I have grown to understand intimately what really good audio sounds like. I have used countless number of headphones and earbuds (and there 𝙄𝙎 a difference between the two) and there are a few names which stand above the rest, and I'm not going to get into a debate because so-called, 'Audiophiles' will claim they know better (Which begs the question, how does one actually 𝙗𝙚𝙘𝙤𝙢𝙚 an Audiophile in the first place? Is there a course you can take, or does one simply give themselves that title? But I digress...) when Beats first hit the scene, they were unquestionably an astonishing waste of money. Their audio quality was maybe a shade above average at best. But, that didn't stop millions of people from buying them at outrageous prices. Well, the uncontested King of over-priced products (apple) got wind of this and did a takeover of their products and an interesting thing happened: their quality got BETTER.Did they become as good as most ""professional"" headphones out there...? Probably not. However, their earbuds did become notably better. I feel it necessary to point out that while Beats headphones were nowhere as good as many claimed, their earbuds from the beginning seemed to be pretty good from the get-go. Their unique ""hook"" style which wrapped around your ear for a secure fit (you either love this style or not - but you cannot argue that they did not fit and stay in place better than almost any other brand out there). Some of their other wired earbuds were still decent as well, if not priced at the upper end of what most people were willing to pay, but at least the earbuds could be counted on to give you an above average experience.Apple buys them out and reorganizes the entire company. Suddenly they are no longer all over the place like they used to be. Famous people were no longer wearing them everywhere you looked. Then apple releases their Beats branded earbuds, the Powerbeats Pro. Love them or hate them, they made an impact.They were also equipped with apple tech like their H1 chip which made them instantly compatible with iPhones (a pretty smart move, actually) and the audio was excellent, especially for working out. Then they release the Beats Fit Pro.A radically different design. But - a welcome one, especially for someone who loved the Powerbeats great audio quality, but not the hook design. Again, it's hard to please everyone when it comes to something that fits inside your ears that have so many different possible sizes and an almost infinite number of differences from one person to the next...like the apple airpods, one size fit 𝙢𝙤𝙨𝙩...and if you were one of the people they did not fit, well you were kind of SOL. At least with the Fit Pro they opened up better fitting to a much larger segment than the airpods and with the included wing-tip design, they immediately caught the eye of many athletes who need earbuds which stay put while sometimes being fairly aggressive in their workouts. If you were not a fan of the Powerbeats hook style, the Fit Pro's must have looked like a gift from On High.FIrst off, they really DO sound great. Good bass without going too deep. Music NEEDS good bass, but if it thumps too hard, it will ruin audio in more ways than I can describe here. Mids and Highs were also both pretty crisp and not overly isolated. The blend just works. Whoever tuned the Fit Pro should be commended for doing such a great job.ANC was...disappointing. To be fair, to get great ANC into such a tiny device really IS a challenge and oftentimes going all-in on this feature usually means you sacrifice audio quality. In this case, Beats chose to put more into the audio than into the ANC. I had a difficult time even recognizing that it was even turned on at all. Maybe my pair simply isn't doing it's job. However, the OnePlus buds Z2 has ANC that is actually pretty good and still has really impressive audio as well, so I'm not exactly sure why the Fit Pro's is so difficult to even tell if ANC is on or off, but I can only review what I have and that seems to be the case with my particular pair.The wing-tip design really works well - for me at least. They provide a pretty good fit and they stay put incredibly well. My biggest problem with earbuds is exactly that. Either they'll fit well, or almost not at all. It doesn't seem to fall anywhere in between. My OnePlus buds Z2 sound great, but I constantly find myself adjusting them in my ears - which honestly is annoying. The Fit Pro's (at least in my case) I set them in, twist to secure the wing-tip and they just stay put. This is going to be subjective since everyone is slightly different, so keep in mind my experience with how they fit in my ear may not mirror your own.You can do a little customizing with the app. I do have an iPhone but I primarily use an android, so I downloaded the app and you can to a bit of customizing, however, not as much as I would have liked to have seen given what these earbuds are capable of. I believe the iPhone integration has quite a bit more options than the android counterpart. This seems to be more the norm these days as apple and Samsung work hard to reward you for buying products that are more in line with their products than the competition. I wish they'd both put an end to this childish bickering and open up all their products that can be used on other platforms to include all the options that they would have if you paired it with an iPhone or a Samsung. Either you want your customers to get the best bang for their buck or not.I like the physical buttons the Fit Pro uses. You'll know by touch that you've pressed it instead of simply the ""touch"" controls which in my experience can be hit or miss. When they work great, it's awesome. But do they all work perfectly every time? Of course not. With buttons, they seem to work pretty much 100% of the time and that's something I appreciate.No wireless charging. At this point, especially for the cost, that really is something they should have included. Is it a deal breaker? For some it very well could be. It wasn't for me, but I love wireless charging and think every pair of wireless earbuds over $100 really ought to include it. I know earbuds that cost under $40 that do, so to not include it here seems to be almost an insult. They use USB-C charging which IS convenient however. Beats claims they have fast charging however, in fact they call it ""Fast Fuel"" where just 5 minutes of charging will net you an hour of listening...I haven't been able to check this, but I CAN state that they do seem to charge pretty quick, so that may negate some of the disappointment of not having wireless ability, but necessarily so.The case is pretty nice, too. It is quite a bit smaller than the case for the Powerbeats, but still larger than what you get with the airpods. I honestly didn't mind the size at all, so this one is also going to be pretty subjective.For the most part, these are the first apple made earbuds that I can recommend even if you own an android device. The audio is stellar and they seem to hold a charge for about an average length of time for earbuds of this size. I rarely listen for more than about an hour, maybe 2 at the most, so I'm not the guy to look for with advice on listening at length (unless it's for headphones, then I can make a LOT of recommendations). Honestly, I'm happy with mine. Are they perfect? No. But are they worth it? I sure think so.***UPDATE***I purchased some memory foam eartips...not sure that this was a wise decision. Not because they don't work or fit well, but because they are slightly larger, it means fitting them back into the charging case either they won't charge or they'll be problematic to fit properly. Now, in all fairness, this wasn't an issue with the smallest foam eartips, but the medium and larger ones did not like to fit back into the case. They also did not really make any noticeable difference is audio quality, so I switched back to the original tips they came with. Lesson learned.","Reviewed in the United States March 22, 2023",AHJED44JHCW4ATDA2K2MQRWPZQ7A,1,558,Color: Volt YellowStyle: Fit ProSet: Without AppleCare+,Beats by Dre,8103,1472,High (4–5),True
R2P9NKEDKYYKMX,B09JL41N9C,5.0 out of 5 stars Enjoyed working out with Beats Fit Pro,YASAR N ALZAKOUT,5.0,"I used my new Beats earbuds, and I'm thrilled with the results. The noise-canceling was excellent, blocking out all background noise, and the sound quality was clear and crisp. The earbuds were also very comfortable and stayed in place, so I didn't need to adjust them every 15 minutes.","Reviewed in the United States July 19, 2024",AEQS6GP6PETUO4DFMXFDNTNTLATQ,1,0,Color: Beats BlackStyle: Fit ProSet: Without AppleCare+,Beats by Dre,286,49,High (4–5),True
R35LEDCWE9RBVL,B09JL41N9C,3.0 out of 5 stars Very disappointing for what Beats is supposed to be,Cecil Aragon,3.0,"I am very disappointed in these earbuds. The first problem is that the ANC is not as good as you would think. The second problem is the lack of good bass. I mean these are Beats. They cost sooo much compared to earbuds from lesser known brands, and so you would think that they would be the best quality, but they aren't.I am not a name brand person at all. However, the ONLY reason I bought these is because I was looking for earbuds that would not fall out of my ear like my others do. These are the ONLY ones that I could find that have a hook to keep them in my ear. So I broke down and bought them. Well, they do stay in my ear which is the one positive.Now on to the disappointing negatives.1) ANC - the active noise cancellation is there, but it isn't as strong as my other earbuds that were less than half the price of these Beats. I am using them at the gym, and they just don't cancel out as much noise as my others and I am super disappointed in that. I can still hear too much ambient noise.2) Bass - the bass on these is sorely lacking. Again, my less expensive earbuds have way better bass than these - the known name brand expensive earbuds. I literally stood there in my kitchen and traded the Beats back and forth in my ears with my less expensive ones and no matter how much I tried to have the Beats come out with greater bass, they just don't.So in the end, for me, these are mediocre quality earbuds for way too much. I don't know if we're allowed to mention other brands on here so I won't but I will say that the overall sound quality and the ANC on my cheaper earbuds is way better. Again, the one positive is that these don't fall out of my ears. All that for so much more money.","Reviewed in the United States June 10, 2024",AFU6RZBAB6LPD5ZRQP3VMCS6NSKA,1,4,Color: Tidal BlueStyle: Fit ProSet: Without AppleCare+,Beats by Dre,1704,336,Medium (3),True
R2ZIR0GEC9OLW0,B09JL41N9C,5.0 out of 5 stars Bose,Daphney J,5.0,"My husband loves it, he said the sound quality is superb. Noise cancelation and fit right in your ear","Reviewed in the United States July 26, 2024",AGZD3EJIEOA4NF7BSONTJPRNJ5LA,1,0,Color: Beats BlackStyle: Fit ProSet: Without AppleCare+,Bose,101,19,High (4–5),False
RFVMZ1TEOIUYS,B09JL41N9C,4.0 out of 5 stars Kim K Beats,KK,4.0,"The media could not be loaded. Ugh I never write reviews but going to just this once for the hell of it! Gave this a 4 out of 5 stars but in my words here’s why…Purchased these in replace of the newest AirPod Pros… AirPods were constantly falling out my ears, hurting my little tiny ears, a(n)extremely uncomfortable and unpleasant time. 0 out of 10 do not recommend! Seriously. I think this is good decent product. You can say I’m pretty satisfied with my purchase. First off, love the color. Really adore that part. Purposely purchased the color because not only is it giving baddie.. it blends with my skin tone, damn near perfectly. So when I’m at work, or even if my hair is up, or just even out and about, people can’t even tell I have earbuds in. Very discreet and convenient for that reason. I can’t tell you how many times I’ve been asked if they are hearing aids at work lol. They also do not fall out whatsoever. Like seriously. These babies ain’t going no where. Haven’t tried working out in them yet but I think it’ll be fine even with sweating. Really great sound quality, features (ex. noise cancellation *chefs kiss*), and super comfortable. Love that you can adjust to whatever shape or size your ear is! Along with the buds being very flexible. Even hours after wearing they may start to get a little uncomfortable and you can fix and adjust them so you don’t have any issues. Audio is excellent and great phone call/FaceTime quality as well. No complaints with sound. When i’m on the phone people be hearing TOO much lol. The ONLY negative(s) I have to say are that honestly probably wouldn’t purchase them again not for sound or feature reasons but the overall quality for the price! Definitely way over priced but I get it because it is a Kim Kardashian promoted product.. but atleast make the material more attractive and sturdy in regards tothe quality. Case that the beats are stored in is very light weight .. like too light. It really feels and looks cheaply made. Like they should be $45 at THE Walmart Supercenter .. Love the flexibility of the buds themselves but dislike the overall quality of the case the earbuds are stored in. The case also charges the buds as well and lasts throughout my 12 hour shift with battery to listen and not having to charge them at any point during my shift. I’ve really only seen it had them die a couple of times on me and that’s really my fault for forgetting to charge them lol. Really wished they could’ve used a more sustainable and STURDY material. Otherwise, everything else checks out and I will say that these are wayyy better than AirPods (at least for me and my small ears) and for reference I have had each version of the AirPods. Very comfortable, can tune people and surroundings out so easily. Love that part. ANYWAYS thanks for reading! That’s the Tea✨✨ hope you decide topurchase!! You may or may not regret it lol. I do not suggest for people with LARGER ears. xx","Reviewed in the United States May 5, 2023",AF5Y6SZCJXNTDXRECVDQLQHLCELQ,1,156,Color: DuneStyle: Fit ProSet: Without AppleCare+,Beats by Dre,2943,532,High (4–5),True
R95F9KJ192OD0,B09JL41N9C,5.0 out of 5 stars Beats Fit Pro sound and fit much better than the AirPod Pros!,DT,5.0,"Got these on sale w/AppleCare+ and I've got to say they are so much better than my 3yo AirPod Pros. The bass from the Beats sounds amazing and the fit with the wingtip is excellent. I never could get my AirPod Pros to fit properly even with 3rd party ear-tips and they were constantly falling out of my ears!These Beats have the H1 chip, Active Noise Cancelling, Spacial Audio and are 'Find My' compatible. I've paired them with my iPhone 14 Pro Max, iPad Pro and Mac Studio with no issues.The only negatives would be that the included USB-C cable is very short but shouldn't really matter since most people have numerous longer cables. The bigger issues is with the case. It's extremely light weight and very slick so it could possibly be easy to drop. I just ordered a cheap silicon case for it which I really shouldn't have had to do if they designed it better in the first place. And it doesn't support wireless charging like the newer AirPod Pro cases if that's important to you. Even with those slight negatives I would still highly recommend these over the AirPod Pros.","Reviewed in the United States May 11, 2024",AHB2P6TOYCKYGRCECL6IEOB6GN6Q,1,3,Color: Sage GrayStyle: Fit ProSet: Without AppleCare+,Beats by Dre,1076,194,High (4–5),True
R15XY08GSA5D5G,B09JL41N9C,4.0 out of 5 stars BEATS BRUH!,Lou,4.0,"-The bass and sound is pretty good I’d give it a 8/10-I had no ear fatigue during my 9 hour workout-it’s hard to make the buds fall out-The case is a perfect size for on the go-great sound quality on phone callsThe Cons I have, but not worried about is wireless charging","Reviewed in the United States June 13, 2024",AHRVATID363MVLXOZ6QMAMXAVDVQ,1,1,Color: Tidal BlueStyle: Fit ProSet: Without AppleCare+,Beats by Dre,270,52,High (4–5),True
R1RKWT48GGTEC8,B09JL41N9C,5.0 out of 5 stars Beats are the best,Candace C,5.0,"These buds are easy to connect, have great sound, and a long battery life.","Reviewed in the United States July 24, 2024",AFOGKSITWONCOIBPI7KIGXQ75MQQ,1,0,Color: Beats BlackStyle: Fit ProSet: Without AppleCare+,Beats by Dre,74,14,High (4–5),True
R10Y00UX0C0HFP,B09JL41N9C,"5.0 out of 5 stars Fit better than Bose, great sound",Joe B,5.0,"Replaced a pair of Bose quiet comfort buds that crapped out after 2 years of continuous problems. These fit WAY better, and hang in the ear while being active while the Bose were constantly working their way loose. Have run them through a gamut of music and the sound is every bit as good as the Bose - maybe cleaner at the top, a little less bass - but the noise canceling isn't quite as good. In all these are excellent and I'm so pleased about the fit.","Reviewed in the United States May 26, 2024",AFRX6VGRINPMI57W6UCBVPMG6F3A,1,0,Color: Tidal BlueStyle: Fit ProSet: Without AppleCare+,Bose,455,88,High (4–5),False
